Target_Gene,Region,Distance
Galectin 3,Control_WholeBrain,1000.0
Galectin 3,Control_WholeBrain,984.8857801796105
Galectin 3,Control_WholeBrain,781.0249675906655
Galectin 3,Control_WholeBrain,200.0
Galectin 3,Control_WholeBrain,806.2257748298549
Galectin 3,Control_WholeBrain,608.276253029822
Galectin 3,Control_WholeBrain,670.820393249937
Galectin 3,Control_WholeBrain,948.6832980505138
Galectin 3,Control_WholeBrain,412.31056256176606
Galectin 3,Control_WholeBrain,538.5164807134504
Galectin 3,Control_WholeBrain,943.3981132056604
Galectin 3,Control_WholeBrain,632.4555320336759
Galectin 3,Control_WholeBrain,412.31056256176606
Galectin 3,Control_WholeBrain,894.4271909999159
Galectin 3,Control_WholeBrain,316.22776601683796
Galectin 3,Control_WholeBrain,360.5551275463989
Galectin 3,Control_WholeBrain,200.0
Galectin 3,Control_WholeBrain,400.0
Galectin 3,Control_WholeBrain,583.09518948453
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,282.842712474619
Galectin 3,Control_WholeBrain,360.5551275463989
Galectin 3,Control_WholeBrain,100.0
Galectin 3,Control_WholeBrain,100.0
Galectin 3,Control_WholeBrain,707.1067811865476
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,921.9544457292888
Galectin 3,Control_WholeBrain,0.0
Galectin 3,Control_WholeBrain,300.0
Galectin 3,Control_WholeBrain,707.1067811865476
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,640.3124237432849
Galectin 3,Control_WholeBrain,854.4003745317531
Galectin 3,Control_WholeBrain,300.0
Galectin 3,Control_WholeBrain,1118.033988749895
Galectin 3,Control_WholeBrain,1044.030650891055
Galectin 3,Control_WholeBrain,761.5773105863908
Galectin 3,Control_WholeBrain,509.9019513592785
Galectin 3,Control_WholeBrain,538.5164807134504
Galectin 3,Control_WholeBrain,894.4271909999159
Galectin 3,Control_WholeBrain,200.0
Galectin 3,Control_WholeBrain,728.0109889280518
Galectin 3,Control_WholeBrain,806.2257748298549
Galectin 3,Control_WholeBrain,608.276253029822
Galectin 3,Control_WholeBrain,721.1102550927978
Galectin 3,Control_WholeBrain,200.0
Galectin 3,Control_WholeBrain,565.685424949238
Galectin 3,Control_WholeBrain,640.3124237432849
Galectin 3,Control_WholeBrain,424.26406871192853
Galectin 3,Control_WholeBrain,600.0
Galectin 3,Control_WholeBrain,509.9019513592785
Galectin 3,Control_WholeBrain,509.9019513592785
Galectin 3,Control_WholeBrain,509.9019513592785
Galectin 3,Control_WholeBrain,1081.6653826391969
Galectin 3,Control_WholeBrain,412.31056256176606
Galectin 3,Control_WholeBrain,412.31056256176606
Galectin 3,Control_WholeBrain,860.2325267042627
Galectin 3,Control_WholeBrain,360.5551275463989
Galectin 3,Control_WholeBrain,316.22776601683796
Galectin 3,Control_WholeBrain,905.5385138137417
Galectin 3,Control_WholeBrain,282.842712474619
Galectin 3,Control_WholeBrain,500.0
Galectin 3,Control_WholeBrain,670.820393249937
Galectin 3,Control_WholeBrain,141.4213562373095
Galectin 3,Control_WholeBrain,141.4213562373095
Galectin 3,Control_WholeBrain,316.22776601683796
Galectin 3,Control_WholeBrain,565.685424949238
Galectin 3,Control_WholeBrain,412.31056256176606
Galectin 3,Control_WholeBrain,141.4213562373095
Galectin 3,Control_WholeBrain,316.22776601683796
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,316.22776601683796
Galectin 3,Control_WholeBrain,412.31056256176606
Galectin 3,Control_WholeBrain,670.820393249937
Galectin 3,Control_WholeBrain,282.842712474619
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,282.842712474619
Galectin 3,Control_WholeBrain,848.5281374238571
Galectin 3,Control_WholeBrain,360.5551275463989
Galectin 3,Control_WholeBrain,316.22776601683796
Galectin 3,Control_WholeBrain,360.5551275463989
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,509.9019513592785
Galectin 3,Control_WholeBrain,141.4213562373095
Galectin 3,Control_WholeBrain,360.5551275463989
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,141.4213562373095
Galectin 3,Control_WholeBrain,141.4213562373095
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,538.5164807134504
Galectin 3,Control_WholeBrain,100.0
Galectin 3,Control_WholeBrain,0.0
Galectin 3,Control_WholeBrain,100.0
Galectin 3,Control_WholeBrain,200.0
Galectin 3,Control_WholeBrain,848.5281374238571
Galectin 3,Control_WholeBrain,447.21359549995793
Galectin 3,Control_WholeBrain,500.0
Galectin 3,Control_WholeBrain,0.0
Galectin 3,Control_WholeBrain,141.4213562373095
Galectin 3,Control_WholeBrain,316.22776601683796
Galectin 3,Control_WholeBrain,509.9019513592785
Galectin 3,Control_WholeBrain,141.4213562373095
Galectin 3,Control_WholeBrain,100.0
Galectin 3,Control_WholeBrain,400.0
Galectin 3,Control_WholeBrain,424.26406871192853
Galectin 3,Control_WholeBrain,100.0
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,316.22776601683796
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,100.0
Galectin 3,Control_WholeBrain,0.0
Galectin 3,Control_WholeBrain,100.0
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,316.22776601683796
Galectin 3,Control_WholeBrain,854.4003745317531
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,824.6211251235321
Galectin 3,Control_WholeBrain,632.4555320336759
Galectin 3,Control_WholeBrain,412.31056256176606
Galectin 3,Control_WholeBrain,412.31056256176606
Galectin 3,Control_WholeBrain,565.685424949238
Galectin 3,Control_WholeBrain,583.09518948453
Galectin 3,Control_WholeBrain,500.0
Galectin 3,Control_WholeBrain,360.5551275463989
Galectin 3,Control_WholeBrain,640.3124237432849
Galectin 3,Control_WholeBrain,400.0
Galectin 3,Control_WholeBrain,316.22776601683796
Galectin 3,Control_WholeBrain,670.820393249937
Galectin 3,Control_WholeBrain,424.26406871192853
Galectin 3,Control_WholeBrain,360.5551275463989
Galectin 3,Control_WholeBrain,316.22776601683796
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,360.5551275463989
Galectin 3,Control_WholeBrain,632.4555320336759
Galectin 3,Control_WholeBrain,538.5164807134504
Galectin 3,Control_WholeBrain,447.21359549995793
Galectin 3,Control_WholeBrain,360.5551275463989
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,100.0
Galectin 3,Control_WholeBrain,608.276253029822
Galectin 3,Control_WholeBrain,509.9019513592785
Galectin 3,Control_WholeBrain,412.31056256176606
Galectin 3,Control_WholeBrain,316.22776601683796
Galectin 3,Control_WholeBrain,100.0
Galectin 3,Control_WholeBrain,100.0
Galectin 3,Control_WholeBrain,600.0
Galectin 3,Control_WholeBrain,500.0
Galectin 3,Control_WholeBrain,400.0
Galectin 3,Control_WholeBrain,200.0
Galectin 3,Control_WholeBrain,538.5164807134504
Galectin 3,Control_WholeBrain,707.1067811865476
Galectin 3,Control_WholeBrain,707.1067811865476
Galectin 3,Control_WholeBrain,608.276253029822
Galectin 3,Control_WholeBrain,509.9019513592785
Galectin 3,Control_WholeBrain,412.31056256176606
Galectin 3,Control_WholeBrain,316.22776601683796
Galectin 3,Control_WholeBrain,141.4213562373095
Galectin 3,Control_WholeBrain,141.4213562373095
Galectin 3,Control_WholeBrain,538.5164807134504
Galectin 3,Control_WholeBrain,412.31056256176606
Galectin 3,Control_WholeBrain,728.0109889280518
Galectin 3,Control_WholeBrain,538.5164807134504
Galectin 3,Control_WholeBrain,500.0
Galectin 3,Control_WholeBrain,583.09518948453
Galectin 3,Control_WholeBrain,282.842712474619
Galectin 3,Control_WholeBrain,509.9019513592785
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,400.0
Galectin 3,Control_WholeBrain,500.0
Galectin 3,Control_WholeBrain,316.22776601683796
Galectin 3,Control_WholeBrain,608.276253029822
Galectin 3,Control_WholeBrain,707.1067811865476
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,223.60679774997897
Galectin 3,Control_WholeBrain,316.22776601683796
Galectin 3,Control_WholeBrain,0.0
Galectin 3,Control_WholeBrain,100.0
Galectin 3,Control_WholeBrain,424.26406871192853
Galectin 3,Control_WholeBrain,632.4555320336759
Galectin 3,Control_WholeBrain,860.2325267042627
Galectin 3,Control_WholeBrain,921.9544457292888
Galectin 3,Control_WholeBrain,989.9494936611666
Galectin 3,Control_WholeBrain,1063.014581273465
Itgax,Model_WholeBrain,1303.8404810405298
Itgax,Model_WholeBrain,1345.362404707371
Itgax,Model_WholeBrain,1552.4174696260025
Itgax,Model_WholeBrain,1236.9316876852981
Itgax,Model_WholeBrain,1264.9110640673518
Itgax,Model_WholeBrain,1664.3316977093239
Itgax,Model_WholeBrain,1612.4515496597098
Itgax,Model_WholeBrain,1565.2475842498527
Itgax,Model_WholeBrain,1104.536101718726
Itgax,Model_WholeBrain,1118.033988749895
Itgax,Model_WholeBrain,1431.7821063276353
Itgax,Model_WholeBrain,1392.838827718412
Itgax,Model_WholeBrain,1000.0
Itgax,Model_WholeBrain,1216.552506059644
Itgax,Model_WholeBrain,1204.1594578792296
Itgax,Model_WholeBrain,1204.1594578792296
Itgax,Model_WholeBrain,1118.033988749895
Itgax,Model_WholeBrain,1140.175425099138
Itgax,Model_WholeBrain,316.22776601683796
Itgax,Model_WholeBrain,200.0
Itgax,Model_WholeBrain,921.9544457292888
Itgax,Model_WholeBrain,400.0
Itgax,Model_WholeBrain,0.0
Itgax,Model_WholeBrain,100.0
Itgax,Model_WholeBrain,223.60679774997897
Itgax,Model_WholeBrain,400.0
Itgax,Model_WholeBrain,300.0
Itgax,Model_WholeBrain,316.22776601683796
Itgax,Model_WholeBrain,538.5164807134504
Itgax,Model_WholeBrain,412.31056256176606
Itgax,Model_WholeBrain,316.22776601683796
Itgax,Model_WholeBrain,412.31056256176606
Itgax,Model_WholeBrain,538.5164807134504
Itgax,Model_WholeBrain,447.21359549995793
Itgax,Model_WholeBrain,509.9019513592785
Itgax,Model_WholeBrain,538.5164807134504
Itgax,Model_WholeBrain,360.5551275463989
Itgax,Model_WholeBrain,300.0
Itgax,Model_WholeBrain,632.4555320336759
Itgax,Model_WholeBrain,707.1067811865476
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,412.31056256176606
Itgax,Model_WholeBrain,800.0
Itgax,Model_WholeBrain,700.0
Itgax,Model_WholeBrain,707.1067811865476
Itgax,Model_WholeBrain,700.0
Itgax,Model_WholeBrain,707.1067811865476
Itgax,Model_WholeBrain,707.1067811865476
Itgax,Model_WholeBrain,583.09518948453
Itgax,Model_WholeBrain,806.2257748298549
Itgax,Model_WholeBrain,412.31056256176606
Itgax,Model_WholeBrain,223.60679774997897
Itgax,Model_WholeBrain,100.0
Itgax,Model_WholeBrain,141.4213562373095
Itgax,Model_WholeBrain,1700.0
Itgax,Model_WholeBrain,608.276253029822
Itgax,Model_WholeBrain,670.820393249937
Itgax,Model_WholeBrain,921.9544457292888
Itgax,Model_WholeBrain,447.21359549995793
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,447.21359549995793
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,640.3124237432849
Itgax,Model_WholeBrain,707.1067811865476
Itgax,Model_WholeBrain,583.09518948453
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,424.26406871192853
Itgax,Model_WholeBrain,583.09518948453
Itgax,Model_WholeBrain,509.9019513592785
Itgax,Model_WholeBrain,1838.4776310850236
Itgax,Model_WholeBrain,632.4555320336759
Itgax,Model_WholeBrain,538.5164807134504
Itgax,Model_WholeBrain,860.2325267042627
Itgax,Model_WholeBrain,781.0249675906655
Itgax,Model_WholeBrain,640.3124237432849
Itgax,Model_WholeBrain,1334.1664064126335
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,600.0
Itgax,Model_WholeBrain,424.26406871192853
Itgax,Model_WholeBrain,200.0
Itgax,Model_WholeBrain,141.4213562373095
Itgax,Model_WholeBrain,316.22776601683796
Itgax,Model_WholeBrain,600.0
Itgax,Model_WholeBrain,583.09518948453
Itgax,Model_WholeBrain,707.1067811865476
Itgax,Model_WholeBrain,670.820393249937
Itgax,Model_WholeBrain,632.4555320336759
Itgax,Model_WholeBrain,608.276253029822
Itgax,Model_WholeBrain,600.0
Itgax,Model_WholeBrain,608.276253029822
Itgax,Model_WholeBrain,316.22776601683796
Itgax,Model_WholeBrain,412.31056256176606
Itgax,Model_WholeBrain,608.276253029822
Itgax,Model_WholeBrain,632.4555320336759
Itgax,Model_WholeBrain,640.3124237432849
Itgax,Model_WholeBrain,538.5164807134504
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,806.2257748298549
Itgax,Model_WholeBrain,447.21359549995793
Itgax,Model_WholeBrain,538.5164807134504
Itgax,Model_WholeBrain,632.4555320336759
Itgax,Model_WholeBrain,565.685424949238
Itgax,Model_WholeBrain,447.21359549995793
Itgax,Model_WholeBrain,632.4555320336759
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,360.5551275463989
Itgax,Model_WholeBrain,670.820393249937
Itgax,Model_WholeBrain,761.5773105863908
Itgax,Model_WholeBrain,670.820393249937
Itgax,Model_WholeBrain,632.4555320336759
Itgax,Model_WholeBrain,860.2325267042627
Itgax,Model_WholeBrain,632.4555320336759
Itgax,Model_WholeBrain,721.1102550927978
Itgax,Model_WholeBrain,1216.552506059644
Itgax,Model_WholeBrain,509.9019513592785
Itgax,Model_WholeBrain,640.3124237432849
Itgax,Model_WholeBrain,707.1067811865476
Itgax,Model_WholeBrain,412.31056256176606
Itgax,Model_WholeBrain,640.3124237432849
Itgax,Model_WholeBrain,1081.6653826391969
Itgax,Model_WholeBrain,583.09518948453
Itgax,Model_WholeBrain,538.5164807134504
Itgax,Model_WholeBrain,632.4555320336759
Itgax,Model_WholeBrain,1360.1470508735442
Itgax,Model_WholeBrain,1220.6555615733703
Itgax,Model_WholeBrain,509.9019513592785
Itgax,Model_WholeBrain,608.276253029822
Itgax,Model_WholeBrain,670.820393249937
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,1081.6653826391969
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,700.0
Itgax,Model_WholeBrain,640.3124237432849
Itgax,Model_WholeBrain,1029.5630140987
Itgax,Model_WholeBrain,848.5281374238571
Itgax,Model_WholeBrain,707.1067811865476
Itgax,Model_WholeBrain,640.3124237432849
Itgax,Model_WholeBrain,583.09518948453
Itgax,Model_WholeBrain,360.5551275463989
Itgax,Model_WholeBrain,728.0109889280518
Itgax,Model_WholeBrain,781.0249675906655
Itgax,Model_WholeBrain,721.1102550927978
Itgax,Model_WholeBrain,670.820393249937
Itgax,Model_WholeBrain,806.2257748298549
Itgax,Model_WholeBrain,761.5773105863908
Itgax,Model_WholeBrain,728.0109889280518
Itgax,Model_WholeBrain,707.1067811865476
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,806.2257748298549
Itgax,Model_WholeBrain,800.0
Itgax,Model_WholeBrain,707.1067811865476
Itgax,Model_WholeBrain,943.3981132056604
Itgax,Model_WholeBrain,921.9544457292888
Itgax,Model_WholeBrain,900.0
Itgax,Model_WholeBrain,905.5385138137417
Itgax,Model_WholeBrain,921.9544457292888
Itgax,Model_WholeBrain,900.0
Itgax,Model_WholeBrain,700.0
Itgax,Model_WholeBrain,0.0
Itgax,Model_WholeBrain,921.9544457292888
Itgax,Model_WholeBrain,100.0
Itgax,Model_WholeBrain,921.9544457292888
Itgax,Model_WholeBrain,1044.030650891055
Itgax,Model_WholeBrain,509.9019513592785
Itgax,Model_WholeBrain,781.0249675906655
Itgax,Model_WholeBrain,400.0
Itgax,Model_WholeBrain,1063.014581273465
Itgax,Model_WholeBrain,1140.175425099138
Itgax,Model_WholeBrain,1170.4699910719626
Itgax,Model_WholeBrain,1204.1594578792296
Itgax,Model_WholeBrain,1004.987562112089
Itgax,Model_WholeBrain,447.21359549995793
Itgax,Model_WholeBrain,1216.552506059644
Itgax,Model_WholeBrain,1118.033988749895
Itgax,Model_WholeBrain,1300.0
Itgax,Model_WholeBrain,1236.9316876852981
Itgax,Model_WholeBrain,1140.175425099138
Itgax,Model_WholeBrain,565.685424949238
Itgax,Model_WholeBrain,1077.0329614269008
Itgax,Model_WholeBrain,984.8857801796105
Itgax,Model_WholeBrain,1208.3045973594571
Itgax,Model_WholeBrain,1118.033988749895
Itgax,Model_WholeBrain,1389.2443989449805
Itgax,Model_WholeBrain,1000.0
Itgax,Model_WholeBrain,921.9544457292888
Itgax,Model_WholeBrain,721.1102550927978
Itgax,Model_WholeBrain,400.0
Itgax,Model_WholeBrain,1303.8404810405298
Itgax,Model_WholeBrain,1140.175425099138
Itgax,Model_WholeBrain,1063.014581273465
Itgax,Model_WholeBrain,989.9494936611666
Itgax,Model_WholeBrain,1131.370849898476
Itgax,Model_WholeBrain,1000.0
Itgax,Model_WholeBrain,921.9544457292888
Itgax,Model_WholeBrain,1220.6555615733703
Itgax,Model_WholeBrain,1118.033988749895
Itgax,Model_WholeBrain,943.3981132056604
Itgax,Model_WholeBrain,860.2325267042627
Itgax,Model_WholeBrain,721.1102550927978
Itgax,Model_WholeBrain,984.8857801796105
Itgax,Model_WholeBrain,894.4271909999159
Itgax,Model_WholeBrain,806.2257748298549
Itgax,Model_WholeBrain,721.1102550927978
Itgax,Model_WholeBrain,1029.5630140987
Itgax,Model_WholeBrain,1029.5630140987
Itgax,Model_WholeBrain,1000.0
Itgax,Model_WholeBrain,943.3981132056604
Itgax,Model_WholeBrain,1063.014581273465
Itgax,Model_WholeBrain,761.5773105863908
Itgax,Model_WholeBrain,670.820393249937
Itgax,Model_WholeBrain,860.2325267042627
Itgax,Model_WholeBrain,781.0249675906655
Itgax,Model_WholeBrain,721.1102550927978
Itgax,Model_WholeBrain,632.4555320336759
Itgax,Model_WholeBrain,583.09518948453
Itgax,Model_WholeBrain,921.9544457292888
Itgax,Model_WholeBrain,848.5281374238571
Itgax,Model_WholeBrain,583.09518948453
Itgax,Model_WholeBrain,447.21359549995793
Itgax,Model_WholeBrain,781.0249675906655
Itgax,Model_WholeBrain,640.3124237432849
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,721.1102550927978
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,424.26406871192853
Itgax,Model_WholeBrain,670.820393249937
Itgax,Model_WholeBrain,400.0
Itgax,Model_WholeBrain,360.5551275463989
Itgax,Model_WholeBrain,360.5551275463989
Itgax,Model_WholeBrain,721.1102550927978
Itgax,Model_WholeBrain,670.820393249937
Itgax,Model_WholeBrain,282.842712474619
Itgax,Model_WholeBrain,282.842712474619
Itgax,Model_WholeBrain,806.2257748298549
Itgax,Model_WholeBrain,728.0109889280518
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,141.4213562373095
Itgax,Model_WholeBrain,223.60679774997897
Itgax,Model_WholeBrain,400.0
Itgax,Model_WholeBrain,412.31056256176606
Itgax,Model_WholeBrain,300.0
Itgax,Model_WholeBrain,100.0
Itgax,Model_WholeBrain,670.820393249937
Itgax,Model_WholeBrain,412.31056256176606
Itgax,Model_WholeBrain,316.22776601683796
Itgax,Model_WholeBrain,316.22776601683796
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,640.3124237432849
Itgax,Model_WholeBrain,707.1067811865476
Itgax,Model_WholeBrain,538.5164807134504
Itgax,Model_WholeBrain,447.21359549995793
Itgax,Model_WholeBrain,721.1102550927978
Itgax,Model_WholeBrain,100.0
Itgax,Model_WholeBrain,565.685424949238
Itgax,Model_WholeBrain,316.22776601683796
Itgax,Model_WholeBrain,538.5164807134504
Itgax,Model_WholeBrain,632.4555320336759
Itgax,Model_WholeBrain,1216.552506059644
Itgax,Model_WholeBrain,223.60679774997897
Itgax,Model_WholeBrain,141.4213562373095
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,761.5773105863908
Itgax,Model_WholeBrain,806.2257748298549
Itgax,Model_WholeBrain,1236.9316876852981
Itgax,Model_WholeBrain,583.09518948453
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,223.60679774997897
Itgax,Model_WholeBrain,632.4555320336759
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,670.820393249937
Itgax,Model_WholeBrain,1216.552506059644
Itgax,Model_WholeBrain,1315.2946437965904
Itgax,Model_WholeBrain,608.276253029822
Itgax,Model_WholeBrain,632.4555320336759
Itgax,Model_WholeBrain,447.21359549995793
Itgax,Model_WholeBrain,360.5551275463989
Itgax,Model_WholeBrain,360.5551275463989
Itgax,Model_WholeBrain,583.09518948453
Itgax,Model_WholeBrain,1204.1594578792296
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,509.9019513592785
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,447.21359549995793
Itgax,Model_WholeBrain,632.4555320336759
Itgax,Model_WholeBrain,412.31056256176606
Itgax,Model_WholeBrain,412.31056256176606
Itgax,Model_WholeBrain,500.0
Itgax,Model_WholeBrain,447.21359549995793
Itgax,Model_WholeBrain,583.09518948453
Itgax,Model_WholeBrain,316.22776601683796
Itgax,Model_WholeBrain,316.22776601683796
Itgax,Model_WholeBrain,360.5551275463989
Itgax,Model_WholeBrain,424.26406871192853
Itgax,Model_WholeBrain,360.5551275463989
Itgax,Model_WholeBrain,360.5551275463989
Itgax,Model_WholeBrain,282.842712474619
Itgax,Model_WholeBrain,223.60679774997897
Itgax,Model_WholeBrain,806.2257748298549
Itgax,Model_WholeBrain,400.0
Itgax,Model_WholeBrain,412.31056256176606
Itgax,Model_WholeBrain,141.4213562373095
Itgax,Model_WholeBrain,141.4213562373095
Itgax,Model_WholeBrain,538.5164807134504
